sample_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
TR32970781,20,76700,RENT,0.0,DEBTCONSOLIDATION,D,12100,15.0,0.16,Y,3,1
TR27419550,24,26200,RENT,3.0,EDUCATION,C,1600,13.84,0.06,Y,4,0
TR53102745,29,56800,MORTGAGE,0.0,DEBTCONSOLIDATION,A,20700,6.36,0.36,N,6,0
TR69854922,22,38000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,14600,7.54,0.38,N,2,0
TR66758763,43,55600,RENT,3.0,EDUCATION,C,15600,14.41,0.28,N,15,1
TR92273084,24,76600,MORTGAGE,9.0,DEBTCONSOLIDATION,D,16300,15.65,0.21,Y,3,1
TR71063196,24,66700,MORTGAGE,8.0,VENTURE,E,14100,16.04,0.21,Y,4,0
TR75954970,29,61500,RENT,12.0,HOMEIMPROVEMENT,A,4700,7.96,0.08,N,6,0
TR36639540,23,63600,RENT,0.0,DEBTCONSOLIDATION,A,9900,6.66,0.16,N,4,0
TR27070845,29,74700,MORTGAGE,1.0,HOMEIMPROVEMENT,C,14600,14.72,0.2,Y,10,0
TR28738879,27,67800,MORTGAGE,6.0,MEDICAL,A,12200,7.68,0.18,N,10,0
TR98070705,27,76200,RENT,8.0,EDUCATION,C,8900,13.15,0.12,Y,7,0
TR11813309,31,72000,RENT,15.0,VENTURE,B,12100,11.31,0.17,N,6,0
TR43217424,23,46200,RENT,7.0,MEDICAL,B,5700,10.57,0.12,N,1,0
TR44425972,20,47000,RENT,5.0,DEBTCONSOLIDATION,A,5800,7.16,0.12,N,4,0
TR40758116,27,84000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,20300,10.63,0.24,N,4,0
TR16182898,24,91600,RENT,0.0,EDUCATION,C,5900,15.89,0.06,Y,3,1
TR74086191,25,44400,RENT,2.0,EDUCATION,D,2000,15.73,0.05,Y,2,0
TR46531506,30,24300,RENT,4.0,DEBTCONSOLIDATION,C,2000,13.72,0.08,N,6,0
TR42864531,22,48000,RENT,1.0,PERSONAL,C,10000,12.88,0.21,Y,2,1
TR81006927,39,75300,MORTGAGE,10.0,PERSONAL,A,8200,7.9,0.11,N,11,0
TR88310747,20,46900,RENT,6.0,PERSONAL,C,8400,13.49,0.18,Y,2,0
TR22221802,22,60300,RENT,4.0,EDUCATION,A,5700,7.51,0.09,N,1,0
TR44249916,27,39500,RENT,8.0,EDUCATION,A,3400,9.62,0.09,N,10,0
TR87382082,27,110100,MORTGAGE,2.0,MEDICAL,A,13300,8.49,0.12,N,4,0
TR18370663,25,38500,RENT,6.0,MEDICAL,C,10300,12.55,0.27,N,4,0
TR54812392,43,104800,RENT,3.0,HOMEIMPROVEMENT,C,24100,13.64,0.23,N,10,0
TR77213543,32,37400,RENT,6.0,DEBTCONSOLIDATION,B,9600,11.42,0.26,N,8,0
TR79909555,28,46300,RENT,3.0,DEBTCONSOLIDATION,E,15100,15.99,0.33,N,8,1
TR50862104,33,35800,RENT,0.0,MEDICAL,C,7200,13.23,0.2,N,9,0
TR89567627,23,59000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12400,10.5,0.21,N,2,0
TR42860803,29,25300,RENT,3.0,MEDICAL,E,7700,19.43,0.3,N,9,1
TR36731096,25,57300,MORTGAGE,6.0,MEDICAL,B,15700,11.92,0.27,N,3,0
TR32145351,29,40700,MORTGAGE,5.0,MEDICAL,A,4400,6.53,0.11,N,6,0
TR14866248,43,15400,RENT,2.0,DEBTCONSOLIDATION,D,2800,16.03,0.18,Y,13,1
TR79509991,25,56100,MORTGAGE,0.0,VENTURE,A,8100,5.93,0.14,N,3,0
TR22620746,28,62700,RENT,1.0,PERSONAL,B,14200,9.17,0.23,N,2,0
TR44791533,26,58100,MORTGAGE,9.0,PERSONAL,B,14200,10.26,0.24,N,1,0
TR96939097,32,41600,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9600,11.26,0.23,N,6,0
TR19615501,26,64600,RENT,3.0,VENTURE,B,11900,10.19,0.18,N,3,0
TR43405524,23,70000,RENT,3.0,DEBTCONSOLIDATION,B,7700,11.41,0.11,N,3,0
TR13139621,41,52300,RENT,0.0,HOMEIMPROVEMENT,B,5100,10.88,0.1,N,17,0
TR44673841,25,49200,RENT,1.0,VENTURE,E,14200,16.2,0.29,N,2,1
TR14838456,26,41100,MORTGAGE,2.0,VENTURE,C,4900,14.29,0.12,N,9,0
TR95615133,27,56800,RENT,6.0,VENTURE,B,14600,10.19,0.26,N,9,0
TR76119003,27,37700,RENT,5.0,PERSONAL,C,11500,15.96,0.31,Y,6,1
TR15765656,33,77100,MORTGAGE,13.0,DEBTCONSOLIDATION,B,15500,11.48,0.2,N,8,0
TR32493045,29,48800,RENT,3.0,PERSONAL,A,4800,6.39,0.1,N,5,0
TR13455122,31,70500,RENT,1.0,DEBTCONSOLIDATION,D,9600,16.71,0.14,Y,9,1
TR18758612,33,69300,RENT,2.0,VENTURE,C,9900,12.98,0.14,Y,8,0
TR40750128,24,32100,RENT,2.0,EDUCATION,A,4000,7.13,0.12,N,3,0
TR31711504,23,124900,MORTGAGE,3.0,VENTURE,A,27800,7.62,0.22,N,2,0
TR12266924,32,48800,RENT,4.0,VENTURE,A,4500,7.22,0.09,N,8,0
TR93827429,28,279900,MORTGAGE,5.0,EDUCATION,B,6000,11.61,0.02,N,4,0
TR43183520,34,49700,OWN,7.0,VENTURE,B,4000,11.98,0.08,N,13,0
TR21916262,23,61400,MORTGAGE,6.0,MEDICAL,B,14600,11.24,0.24,N,1,0
TR74014838,33,61200,RENT,7.0,PERSONAL,B,4200,10.77,0.07,N,7,0
TR72566458,22,62200,RENT,3.0,DEBTCONSOLIDATION,B,11600,9.88,0.19,N,2,0
TR94206247,24,65600,RENT,9.0,PERSONAL,A,8900,8.52,0.14,N,3,0
TR41287785,25,56700,RENT,6.0,EDUCATION,B,4800,11.79,0.08,N,1,0
TR84761290,37,50400,RENT,0.0,MEDICAL,A,15600,8.0,0.31,N,11,0
TR89464478,24,27500,RENT,4.0,DEBTCONSOLIDATION,B,4100,11.76,0.15,N,4,0
TR89319853,29,70400,RENT,3.0,HOMEIMPROVEMENT,A,4100,7.92,0.06,N,9,0
TR88066083,22,60200,MORTGAGE,6.0,EDUCATION,A,6300,7.36,0.1,N,3,0
TR30325942,23,33100,MORTGAGE,7.0,DEBTCONSOLIDATION,B,4900,10.79,0.15,N,2,0
TR49020330,25,66200,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7700,7.53,0.12,N,4,0
TR69394799,29,71100,MORTGAGE,13.0,VENTURE,A,7700,6.87,0.11,N,6,0
TR54830779,23,62400,RENT,3.0,HOMEIMPROVEMENT,B,6000,10.71,0.1,N,4,0
TR66310858,31,63200,RENT,3.0,MEDICAL,E,29800,19.42,0.47,N,7,1
TR97865318,27,56200,MORTGAGE,7.0,VENTURE,B,8900,10.47,0.16,N,2,0
TR24721512,24,43600,MORTGAGE,7.0,VENTURE,A,2800,6.22,0.06,N,1,0
TR79749104,52,205700,MORTGAGE,18.0,PERSONAL,B,4000,10.27,0.02,N,19,0
TR41079180,24,76500,MORTGAGE,6.0,EDUCATION,C,5800,13.03,0.08,Y,4,0
TR50579759,24,47700,RENT,0.0,HOMEIMPROVEMENT,E,2800,19.03,0.06,N,5,1
TR31584069,29,59300,MORTGAGE,5.0,HOMEIMPROVEMENT,A,4800,5.28,0.08,N,10,0
TR27514350,35,64700,MORTGAGE,2.0,PERSONAL,B,8200,9.98,0.13,N,14,0
TR48518635,27,89200,MORTGAGE,10.0,DEBTCONSOLIDATION,A,10200,7.58,0.11,N,3,0
TR16533062,28,93000,MORTGAGE,9.0,VENTURE,A,3500,6.57,0.04,N,11,0
TR96283818,32,71900,MORTGAGE,11.0,MEDICAL,D,9700,15.55,0.13,N,11,0
TR52827886,40,40600,RENT,3.0,VENTURE,C,6700,13.36,0.17,N,15,0
TR92759198,26,30000,RENT,2.0,VENTURE,D,10500,14.54,0.35,Y,11,1
TR38774932,28,126800,OWN,13.0,PERSONAL,C,22700,14.08,0.18,Y,6,0
TR97002019,36,46200,MORTGAGE,8.0,PERSONAL,A,10400,8.37,0.23,N,9,0
TR31878129,24,31700,RENT,3.0,PERSONAL,C,3100,13.78,0.1,N,1,0
TR45593683,23,63600,RENT,3.0,DEBTCONSOLIDATION,A,7200,7.09,0.11,N,3,0
TR51350734,23,57300,MORTGAGE,6.0,EDUCATION,A,8900,6.32,0.16,N,4,0
TR93190050,28,93600,MORTGAGE,4.0,VENTURE,C,15400,14.36,0.16,N,1,0
TR47825504,30,78600,RENT,5.0,PERSONAL,A,3500,5.79,0.04,N,9,0
TR23729636,32,70000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,3500,11.38,0.05,N,8,0
TR92458770,26,42400,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4100,6.01,0.1,N,6,0
TR59992439,25,92300,MORTGAGE,10.0,PERSONAL,A,7200,7.78,0.08,N,5,0
TR86303229,27,131600,MORTGAGE,4.0,VENTURE,C,10300,15.89,0.08,N,9,0
TR34096292,32,75800,MORTGAGE,4.0,EDUCATION,A,5100,6.41,0.07,N,10,0
TR67858078,25,37100,MORTGAGE,3.0,EDUCATION,C,2600,13.15,0.07,N,3,0
TR77036041,23,33700,RENT,5.0,PERSONAL,A,1000,7.7,0.03,N,4,0
TR84763055,32,95100,MORTGAGE,7.0,MEDICAL,C,11600,12.57,0.12,N,7,0
TR65268707,25,57700,MORTGAGE,6.0,PERSONAL,B,11800,10.8,0.2,N,3,0
TR33273918,25,25800,RENT,1.0,DEBTCONSOLIDATION,D,3200,15.11,0.12,N,1,1
TR11459795,33,28300,MORTGAGE,4.0,MEDICAL,A,3000,7.43,0.11,N,6,0
TR24948074,25,29400,RENT,0.0,PERSONAL,A,5100,8.02,0.17,N,4,0
TR12864247,29,35600,OWN,13.0,EDUCATION,D,7300,15.63,0.21,Y,9,0
TR52391170,27,134000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,11700,13.34,0.09,N,4,0
TR62351357,26,56600,RENT,5.0,EDUCATION,A,20500,7.54,0.36,N,1,1
TR84183196,32,78500,RENT,0.0,EDUCATION,C,5100,13.02,0.06,Y,6,0
TR26443942,34,69800,RENT,1.0,VENTURE,B,15000,11.18,0.21,N,7,0
TR94384523,22,76100,RENT,5.0,MEDICAL,B,8000,9.65,0.11,N,1,0
TR19261089,23,57800,RENT,2.0,MEDICAL,C,2900,12.82,0.05,N,3,0
TR35594718,24,46600,OWN,0.0,MEDICAL,A,13500,7.74,0.29,N,3,0
TR87111967,26,58000,RENT,3.0,MEDICAL,B,4400,9.82,0.08,N,10,0
TR24635326,37,52000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5800,10.48,0.11,N,14,0
TR26876208,23,72800,RENT,6.0,EDUCATION,C,5800,13.07,0.08,N,3,0
TR43302738,29,52800,RENT,4.0,VENTURE,B,19800,11.18,0.38,N,6,1
TR93830451,24,110100,MORTGAGE,4.0,VENTURE,B,5000,12.01,0.05,N,2,0
TR59951089,26,128300,MORTGAGE,5.0,HOMEIMPROVEMENT,B,19100,11.09,0.15,N,2,0
TR92224382,22,67000,MORTGAGE,5.0,VENTURE,B,4700,11.51,0.07,N,3,0
TR32573835,30,77100,MORTGAGE,11.0,MEDICAL,D,26000,15.42,0.34,Y,8,1
TR62629214,39,47400,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3000,6.04,0.06,N,17,0
TR33530369,24,95700,MORTGAGE,6.0,EDUCATION,A,5000,6.35,0.05,N,2,0
TR42841569,22,65700,RENT,5.0,MEDICAL,A,14400,7.91,0.22,N,3,0
TR19713661,23,76400,MORTGAGE,10.0,PERSONAL,A,3800,7.24,0.05,N,3,0
TR52937243,26,76400,RENT,3.0,VENTURE,A,10500,6.23,0.14,N,5,0
TR73230869,19,39900,RENT,6.0,EDUCATION,A,9800,7.65,0.25,N,5,0
TR87471658,37,62900,MORTGAGE,5.0,MEDICAL,A,7000,5.34,0.11,N,13,0
TR98648098,23,45100,RENT,5.0,DEBTCONSOLIDATION,C,11900,13.04,0.26,N,2,0
TR63514139,24,104800,MORTGAGE,0.0,EDUCATION,B,14400,11.87,0.14,N,2,0
TR24880180,49,33600,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3400,7.24,0.1,N,13,0
TR63908380,30,35800,RENT,3.0,EDUCATION,B,4700,12.48,0.13,N,8,0
TR67226901,23,76700,RENT,1.0,PERSONAL,E,19400,16.72,0.25,Y,2,1
TR21567602,31,27000,RENT,2.0,PERSONAL,B,5200,12.27,0.19,N,7,1
TR41124097,31,35100,RENT,0.0,DEBTCONSOLIDATION,C,4700,12.28,0.13,Y,6,0
TR72568840,28,127600,MORTGAGE,0.0,EDUCATION,A,6200,5.2,0.05,N,11,0
TR29470242,31,41600,RENT,0.0,MEDICAL,C,4400,13.94,0.11,N,5,1
TR51953791,21,59000,MORTGAGE,7.0,VENTURE,A,3400,6.06,0.06,N,5,0
TR28532988,27,85500,OWN,0.0,MEDICAL,B,21800,11.85,0.25,N,9,0
TR92328605,22,67000,RENT,7.0,PERSONAL,A,7500,7.82,0.11,N,3,0
TR52913649,23,30400,RENT,1.0,EDUCATION,B,2000,11.25,0.07,N,3,0
TR13695709,58,32500,RENT,6.0,VENTURE,D,7400,14.9,0.23,Y,22,0
TR86035122,25,38600,OWN,7.0,VENTURE,A,14500,7.64,0.38,N,2,0
TR92413582,32,63900,RENT,2.0,EDUCATION,B,7700,10.76,0.12,N,7,0
TR82425825,52,55500,RENT,21.0,VENTURE,D,5800,16.09,0.1,Y,24,1
TR19371233,26,29800,OWN,0.0,EDUCATION,A,8000,5.98,0.27,N,5,0
TR47488254,25,65900,MORTGAGE,10.0,EDUCATION,A,14800,9.61,0.22,N,3,0
TR12539983,25,60700,MORTGAGE,0.0,PERSONAL,D,6300,16.14,0.1,Y,6,0
TR40769363,27,69700,RENT,1.0,MEDICAL,C,6800,13.79,0.1,Y,9,0
TR80977712,24,209500,MORTGAGE,9.0,VENTURE,B,24700,12.07,0.12,N,4,0
TR38595457,25,60000,MORTGAGE,7.0,PERSONAL,B,9400,10.48,0.16,N,2,0
TR89979716,27,46300,RENT,2.0,VENTURE,B,18300,12.87,0.4,N,9,1
TR88325772,27,55900,RENT,1.0,MEDICAL,A,3200,8.29,0.06,N,4,0
TR97618632,22,39500,RENT,4.0,EDUCATION,A,8100,6.96,0.21,N,2,0
TR13544175,24,51500,RENT,0.0,EDUCATION,B,13700,12.06,0.27,N,2,0
TR70312426,21,23000,RENT,1.0,PERSONAL,D,4300,16.3,0.19,N,1,1
TR23989266,29,155300,MORTGAGE,11.0,DEBTCONSOLIDATION,A,11800,5.74,0.08,N,8,0
TR93148625,25,116400,MORTGAGE,11.0,EDUCATION,A,4900,7.43,0.04,N,5,0
TR23476971,23,79900,RENT,3.0,MEDICAL,A,10200,7.46,0.13,N,4,0
TR69145447,41,103400,RENT,11.0,HOMEIMPROVEMENT,A,7800,7.32,0.08,N,10,0
TR18674262,20,73600,MORTGAGE,5.0,EDUCATION,B,20700,12.68,0.28,N,4,0
TR26937869,23,51500,RENT,5.0,DEBTCONSOLIDATION,B,2000,10.19,0.04,N,2,0
TR85619663,31,16900,RENT,1.0,VENTURE,C,2900,13.96,0.17,Y,11,1
TR20561476,24,76800,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6500,6.29,0.08,N,4,0
TR63020170,39,46400,MORTGAGE,4.0,MEDICAL,A,9500,8.1,0.2,N,13,0
TR34776192,28,49900,MORTGAGE,10.0,HOMEIMPROVEMENT,A,6200,7.16,0.12,N,9,0
TR99456105,32,101400,MORTGAGE,3.0,HOMEIMPROVEMENT,D,10200,17.1,0.1,N,10,0
TR22159648,25,59800,RENT,3.0,MEDICAL,B,10300,12.36,0.17,N,4,0
TR54411750,30,54000,MORTGAGE,1.0,PERSONAL,B,3800,9.0,0.07,N,10,0
TR78020396,22,53100,MORTGAGE,6.0,EDUCATION,A,10300,5.99,0.19,N,2,0
TR98201483,35,78100,OWN,9.0,VENTURE,A,15200,5.6,0.19,N,10,0
TR52072039,19,57500,MORTGAGE,5.0,PERSONAL,A,5200,6.85,0.09,N,1,0
TR94722482,32,62400,MORTGAGE,21.0,VENTURE,B,5900,9.98,0.09,N,4,0
TR83948134,30,48500,RENT,0.0,PERSONAL,C,12500,13.4,0.26,N,7,0
TR38489853,26,36800,RENT,4.0,PERSONAL,A,9500,7.69,0.26,N,2,0
TR90698709,33,30900,MORTGAGE,2.0,DEBTCONSOLIDATION,A,11600,7.52,0.38,N,9,0
TR91010870,25,59700,MORTGAGE,4.0,EDUCATION,B,4800,10.42,0.08,N,3,0
TR97189351,41,47700,RENT,4.0,PERSONAL,B,6700,11.4,0.14,N,18,0
TR55445693,28,19700,RENT,3.0,VENTURE,A,5200,6.87,0.26,N,4,0
TR21753961,27,171100,MORTGAGE,6.0,PERSONAL,C,33800,14.28,0.2,Y,2,0
TR95033692,21,41400,MORTGAGE,6.0,PERSONAL,B,3200,10.02,0.08,N,3,0
TR18255361,27,31000,RENT,3.0,VENTURE,C,1500,13.1,0.05,Y,6,0
TR80087299,23,67000,MORTGAGE,4.0,VENTURE,A,9600,5.73,0.14,N,3,0
TR55802890,21,58900,OWN,5.0,VENTURE,D,15300,16.07,0.26,Y,4,0
TR79001828,23,64100,MORTGAGE,2.0,MEDICAL,B,14300,11.06,0.22,N,4,0
TR63415427,24,62300,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3600,10.25,0.06,N,3,0
TR25608132,26,130300,MORTGAGE,8.0,MEDICAL,B,5800,12.27,0.04,N,4,0
TR93156936,26,131700,MORTGAGE,8.0,MEDICAL,D,25400,15.73,0.19,Y,3,1
TR29681729,24,92300,MORTGAGE,7.0,DEBTCONSOLIDATION,A,14600,7.63,0.16,N,4,0
TR70039639,30,111100,RENT,4.0,VENTURE,C,11300,12.39,0.1,N,7,0
TR89873384,25,138400,MORTGAGE,11.0,VENTURE,A,10700,9.22,0.08,N,5,0
TR60426237,23,37700,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10300,10.41,0.27,N,4,0
TR72670789,22,57100,RENT,9.0,HOMEIMPROVEMENT,B,2600,9.79,0.05,N,4,0
TR23472208,19,34600,RENT,4.0,DEBTCONSOLIDATION,A,10400,6.13,0.3,N,3,0
TR73524107,30,38900,RENT,6.0,DEBTCONSOLIDATION,A,5100,7.17,0.13,N,4,0
TR24683220,26,43400,RENT,5.0,MEDICAL,B,10200,9.77,0.24,N,7,0
TR66764037,34,72900,RENT,7.0,EDUCATION,B,23900,11.24,0.33,N,18,1
TR35366665,23,59000,MORTGAGE,6.0,EDUCATION,B,6800,10.34,0.12,N,1,0
TR81346541,31,82200,MORTGAGE,2.0,MEDICAL,B,9900,10.35,0.12,N,5,0
TR52690188,28,131500,MORTGAGE,13.0,MEDICAL,A,9700,5.85,0.07,N,7,0
TR90685469,28,56000,MORTGAGE,6.0,MEDICAL,B,5000,10.99,0.09,N,11,0
TR94139774,27,54600,MORTGAGE,11.0,HOMEIMPROVEMENT,B,6100,12.78,0.11,N,6,0
TR92947908,22,48000,RENT,6.0,EDUCATION,A,11600,7.69,0.24,N,5,0
TR95235241,29,85200,MORTGAGE,4.0,HOMEIMPROVEMENT,B,14100,12.54,0.17,N,6,0
TR36749617,21,24700,RENT,3.0,EDUCATION,A,7100,8.48,0.29,N,3,0
TR84204195,25,125700,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7400,6.21,0.06,N,3,0
TR23328034,23,42700,RENT,9.0,DEBTCONSOLIDATION,B,4500,12.08,0.11,N,1,0
TR42870993,23,28600,RENT,3.0,MEDICAL,B,1200,11.79,0.04,N,2,0
TR52353891,33,37000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5800,11.6,0.16,N,5,0
TR13067736,22,77000,RENT,2.0,VENTURE,B,9400,10.1,0.12,N,4,0
TR79519609,32,77100,RENT,4.0,MEDICAL,B,10000,12.17,0.13,N,7,0
TR39562427,24,54700,RENT,4.0,VENTURE,C,10000,13.67,0.18,N,4,0
TR32293491,23,26700,RENT,5.0,PERSONAL,B,5200,10.21,0.19,N,3,0
TR17598477,28,47400,RENT,6.0,MEDICAL,B,11600,9.77,0.24,N,10,0
TR11561106,26,49000,MORTGAGE,1.0,MEDICAL,A,8300,7.06,0.17,N,8,0
TR84725268,23,33400,RENT,5.0,VENTURE,A,3800,7.56,0.11,N,4,0
TR83269586,26,31700,RENT,4.0,EDUCATION,A,3100,9.01,0.1,N,4,0
TR55740251,23,54500,RENT,4.0,MEDICAL,B,1600,10.7,0.03,N,4,0
TR23562247,35,52100,OWN,2.0,PERSONAL,A,9600,7.63,0.18,N,9,0
TR11482069,25,134600,MORTGAGE,10.0,VENTURE,B,26500,10.97,0.2,N,8,0
TR98715790,28,157900,RENT,2.0,VENTURE,D,10400,13.79,0.07,N,4,1
TR94184560,20,96200,MORTGAGE,4.0,MEDICAL,B,12400,11.49,0.13,N,4,0
TR76688859,27,64900,RENT,6.0,VENTURE,B,16200,11.98,0.25,N,3,0
TR87414757,31,74100,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4700,7.22,0.06,N,5,0
TR14676124,25,72300,RENT,0.0,PERSONAL,B,29300,11.61,0.41,N,2,1
TR66835193,23,57300,RENT,3.0,HOMEIMPROVEMENT,C,9500,13.38,0.17,N,1,0
TR49303210,47,87000,MORTGAGE,30.0,HOMEIMPROVEMENT,D,20900,17.47,0.24,N,8,0
TR98423744,27,32300,RENT,4.0,PERSONAL,B,5600,11.21,0.17,N,11,0
TR58544434,24,75800,RENT,2.0,HOMEIMPROVEMENT,B,10500,11.9,0.14,N,4,0
TR63845975,31,38200,RENT,4.0,MEDICAL,B,4800,10.49,0.13,N,7,0
TR89809557,33,28200,RENT,0.0,MEDICAL,C,1600,12.9,0.06,Y,4,0
TR71969306,23,62200,RENT,7.0,EDUCATION,B,2000,11.4,0.03,N,2,0
TR57394078,20,68900,MORTGAGE,1.0,VENTURE,A,14800,7.84,0.21,N,5,0
TR35207975,25,45900,MORTGAGE,3.0,PERSONAL,A,10200,7.44,0.22,N,4,0
TR33767993,24,106200,MORTGAGE,7.0,EDUCATION,B,6300,10.09,0.06,N,3,0
TR41493164,20,63800,RENT,4.0,DEBTCONSOLIDATION,D,9600,15.79,0.15,Y,2,1
TR79970822,23,97100,MORTGAGE,8.0,HOMEIMPROVEMENT,B,6300,10.46,0.06,N,4,0
TR21418656,24,69300,MORTGAGE,0.0,VENTURE,A,15700,8.69,0.23,N,4,0
TR15412544,46,100100,MORTGAGE,8.0,HOMEIMPROVEMENT,B,11900,11.13,0.12,N,17,0
TR48641693,23,76600,MORTGAGE,4.0,MEDICAL,D,20400,16.74,0.27,Y,2,1
TR69035152,29,81800,OWN,11.0,HOMEIMPROVEMENT,A,9400,8.18,0.11,N,10,0
TR16321249,25,62200,RENT,4.0,MEDICAL,A,19700,7.29,0.32,N,2,0
TR67196275,24,46700,MORTGAGE,1.0,PERSONAL,D,5900,14.04,0.13,Y,1,1
TR37730684,29,33700,RENT,1.0,PERSONAL,C,10300,13.1,0.31,N,10,1
TR54891750,21,25100,RENT,0.0,MEDICAL,B,1800,11.13,0.07,N,4,1
TR79917043,32,47000,MORTGAGE,3.0,MEDICAL,B,10000,11.08,0.21,N,6,0
TR88814255,27,94300,MORTGAGE,8.0,EDUCATION,C,8300,13.84,0.09,Y,6,0
TR42614348,22,42400,RENT,4.0,VENTURE,A,17500,5.77,0.41,N,2,1
TR22167930,23,74700,MORTGAGE,10.0,PERSONAL,A,6200,5.25,0.08,N,4,0
TR27364429,21,33600,RENT,1.0,EDUCATION,A,4700,8.18,0.14,N,5,0
TR49666903,32,101500,MORTGAGE,6.0,VENTURE,C,19700,13.24,0.19,Y,10,0
TR84912043,32,53200,MORTGAGE,2.0,PERSONAL,A,1600,7.96,0.03,N,7,0
TR71491046,35,69200,MORTGAGE,11.0,PERSONAL,C,6300,13.71,0.09,N,5,0
TR23349505,25,47400,MORTGAGE,8.0,MEDICAL,B,5800,11.42,0.12,N,4,0
TR37336556,33,56100,RENT,3.0,PERSONAL,B,2800,11.68,0.05,N,9,0
TR64931291,25,76600,RENT,5.0,MEDICAL,A,6400,5.98,0.08,N,4,0
TR91850271,23,67400,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3300,10.69,0.05,N,3,0
TR10861640,25,54300,MORTGAGE,5.0,EDUCATION,B,12200,11.35,0.22,N,1,0
TR72730380,29,43200,RENT,8.0,EDUCATION,B,10000,11.12,0.23,N,5,0
TR50362602,28,42400,RENT,1.0,DEBTCONSOLIDATION,B,14300,10.54,0.34,N,4,1
TR20046458,39,58200,MORTGAGE,3.0,DEBTCONSOLIDATION,C,5800,13.2,0.1,N,14,0
TR64722013,27,91500,MORTGAGE,12.0,MEDICAL,B,18300,12.57,0.2,N,8,0
TR75237332,25,84800,MORTGAGE,1.0,PERSONAL,B,2800,12.37,0.03,N,3,0
TR29775876,22,42600,MORTGAGE,6.0,PERSONAL,B,5200,12.63,0.12,N,3,0
TR52083011,28,70600,MORTGAGE,11.0,EDUCATION,A,4700,7.2,0.07,N,4,0
TR11913539,36,57500,MORTGAGE,3.0,DEBTCONSOLIDATION,B,17400,12.51,0.3,N,14,0
TR51192724,22,55000,RENT,7.0,MEDICAL,C,4100,13.15,0.07,N,4,0
TR11575373,24,71400,RENT,0.0,HOMEIMPROVEMENT,C,15100,14.38,0.21,Y,3,1
TR62548541,22,49500,RENT,6.0,EDUCATION,D,12900,16.29,0.26,N,3,0
TR74293375,29,61700,RENT,4.0,VENTURE,B,3900,10.43,0.06,N,4,0
TR94117322,26,47100,RENT,5.0,VENTURE,B,7800,12.75,0.17,N,10,0
TR50950338,25,44200,RENT,4.0,MEDICAL,C,3800,13.32,0.09,N,1,0
TR79780155,24,83200,MORTGAGE,5.0,VENTURE,A,9800,7.57,0.12,N,1,0
TR67684982,33,116900,MORTGAGE,3.0,HOMEIMPROVEMENT,B,11500,10.79,0.1,N,5,0
TR78053985,27,65500,MORTGAGE,1.0,EDUCATION,B,11500,10.3,0.18,N,11,0
TR92810476,22,89000,RENT,2.0,DEBTCONSOLIDATION,C,9900,13.36,0.11,N,2,0
TR48554206,35,45000,RENT,3.0,VENTURE,D,9400,13.82,0.21,Y,5,1
TR56429242,21,25000,RENT,5.0,EDUCATION,D,7700,15.53,0.31,N,3,1
TR29713413,31,46700,RENT,6.0,PERSONAL,C,3500,13.46,0.07,N,10,0
TR88128708,28,68600,MORTGAGE,1.0,VENTURE,A,8700,7.21,0.13,N,8,0
TR31497850,20,32500,RENT,2.0,VENTURE,C,5300,13.01,0.16,Y,1,0
TR61149284,24,54700,MORTGAGE,2.0,PERSONAL,B,4900,11.45,0.09,N,3,0
TR98717571,22,35400,RENT,6.0,EDUCATION,B,10200,10.78,0.29,N,3,0
TR57633722,35,32300,RENT,0.0,VENTURE,B,7900,12.22,0.24,N,11,0
TR54621350,23,86100,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11600,7.65,0.13,N,3,0
TR72808289,25,95100,MORTGAGE,9.0,VENTURE,C,18100,13.16,0.19,N,4,0
TR40167720,22,45500,RENT,6.0,MEDICAL,B,6900,12.77,0.15,N,5,0
TR81880796,30,53400,RENT,1.0,HOMEIMPROVEMENT,B,6200,10.87,0.12,N,8,0
TR46285235,25,72400,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5900,6.26,0.08,N,3,0
TR85547749,30,39900,RENT,1.0,DEBTCONSOLIDATION,D,11400,16.28,0.29,N,6,1
